FullGeoName_x,YEAR_x,STATE,RATE_x,DEATHS_x,FullGeoName_y,YEAR_y,RATE_y,DEATHS_y,URL
Or,2018,OR,19.0,844,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2018,OR,19.0,844,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2018,OR,19.0,844,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2018,OR,19.0,844,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2018,OR,19.0,844,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2018,OR,19.0,844,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Or,2017,OR,19.0,825,Or,2021,19.5,889,/nchs/pressroom/states/oregon/or.htm
Or,2017,OR,19.0,825,Or,2020,18.3,833,/nchs/pressroom/states/oregon/or.htm
Or,2017,OR,19.0,825,Or,2019,20.4,906,/nchs/pressroom/states/oregon/or.htm
Or,2017,OR,19.0,825,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2017,OR,19.0,825,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2017,OR,19.0,825,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2017,OR,19.0,825,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2017,OR,19.0,825,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2017,OR,19.0,825,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Or,2016,OR,17.8,772,Or,2021,19.5,889,/nchs/pressroom/states/oregon/or.htm
Or,2016,OR,17.8,772,Or,2020,18.3,833,/nchs/pressroom/states/oregon/or.htm
Or,2016,OR,17.8,772,Or,2019,20.4,906,/nchs/pressroom/states/oregon/or.htm
Or,2016,OR,17.8,772,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2016,OR,17.8,772,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2016,OR,17.8,772,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2016,OR,17.8,772,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2016,OR,17.8,772,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2016,OR,17.8,772,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Or,2015,OR,17.8,762,Or,2021,19.5,889,/nchs/pressroom/states/oregon/or.htm
Or,2015,OR,17.8,762,Or,2020,18.3,833,/nchs/pressroom/states/oregon/or.htm
Or,2015,OR,17.8,762,Or,2019,20.4,906,/nchs/pressroom/states/oregon/or.htm
Or,2015,OR,17.8,762,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2015,OR,17.8,762,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2015,OR,17.8,762,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2015,OR,17.8,762,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2015,OR,17.8,762,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2015,OR,17.8,762,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Or,2014,OR,18.6,782,Or,2021,19.5,889,/nchs/pressroom/states/oregon/or.htm
Or,2014,OR,18.6,782,Or,2020,18.3,833,/nchs/pressroom/states/oregon/or.htm
Or,2014,OR,18.6,782,Or,2019,20.4,906,/nchs/pressroom/states/oregon/or.htm
Or,2014,OR,18.6,782,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2014,OR,18.6,782,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2014,OR,18.6,782,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2014,OR,18.6,782,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2014,OR,18.6,782,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2014,OR,18.6,782,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Or,2005,OR,14.9,560,Or,2021,19.5,889,/nchs/pressroom/states/oregon/or.htm
Or,2005,OR,14.9,560,Or,2020,18.3,833,/nchs/pressroom/states/oregon/or.htm
Or,2005,OR,14.9,560,Or,2019,20.4,906,/nchs/pressroom/states/oregon/or.htm
Or,2005,OR,14.9,560,Or,2018,19.0,844,/nchs/pressroom/states/oregon/or.htm
Or,2005,OR,14.9,560,Or,2017,19.0,825,/nchs/pressroom/states/oregon/oregon.htm
Or,2005,OR,14.9,560,Or,2016,17.8,772,/nchs/pressroom/states/oregon/oregon.htm
Or,2005,OR,14.9,560,Or,2015,17.8,762,/nchs/pressroom/states/oregon/oregon.htm
Or,2005,OR,14.9,560,Or,2014,18.6,782,/nchs/pressroom/states/oregon/oregon.htm
Or,2005,OR,14.9,560,Or,2005,14.9,560,/nchs/pressroom/states/oregon/oregon.htm
Pa,2021,PA,13.9,1885,Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2021,PA,13.9,1885,Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2021,PA,13.9,1885,Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2021,PA,13.9,1885,Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2021,PA,13.9,1885,Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2021,PA,13.9,1885,Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2021,PA,13.9,1885,Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2021,PA,13.9,1885,Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2021,PA,13.9,1885,Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2020,PA,12.6,1694,Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2020,PA,12.6,1694,Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2020,PA,12.6,1694,Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2020,PA,12.6,1694,Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2020,PA,12.6,1694,Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2020,PA,12.6,1694,Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2020,PA,12.6,1694,Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2020,PA,12.6,1694,Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2020,PA,12.6,1694,Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2019,PA,14.1,1896,Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2019,PA,14.1,1896,Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2019,PA,14.1,1896,Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2019,PA,14.1,1896,Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2019,PA,14.1,1896,Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2019,PA,14.1,1896,Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2019,PA,14.1,1896,Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2019,PA,14.1,1896,Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2019,PA,14.1,1896,Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2018,PA,14.9,2014,Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2018,PA,14.9,2014,Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2018,PA,14.9,2014,Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2018,PA,14.9,2014,Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2018,PA,14.9,2014,Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2018,PA,14.9,2014,Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2018,PA,14.9,2014,Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2018,PA,14.9,2014,Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2018,PA,14.9,2014,Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2017,PA,15.0,"2,030",Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2017,PA,15.0,"2,030",Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2017,PA,15.0,"2,030",Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2017,PA,15.0,"2,030",Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2017,PA,15.0,"2,030",Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2017,PA,15.0,"2,030",Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2017,PA,15.0,"2,030",Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2017,PA,15.0,"2,030",Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2017,PA,15.0,"2,030",Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2016,PA,14.7,"1,970",Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2016,PA,14.7,"1,970",Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2016,PA,14.7,"1,970",Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2016,PA,14.7,"1,970",Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2016,PA,14.7,"1,970",Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2016,PA,14.7,"1,970",Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2016,PA,14.7,"1,970",Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2016,PA,14.7,"1,970",Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2016,PA,14.7,"1,970",Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2015,PA,14.0,"1,894",Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2015,PA,14.0,"1,894",Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2015,PA,14.0,"1,894",Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2015,PA,14.0,"1,894",Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2015,PA,14.0,"1,894",Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2015,PA,14.0,"1,894",Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2015,PA,14.0,"1,894",Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2015,PA,14.0,"1,894",Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2015,PA,14.0,"1,894",Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2014,PA,13.3,"1,817",Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2014,PA,13.3,"1,817",Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2014,PA,13.3,"1,817",Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2014,PA,13.3,"1,817",Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2014,PA,13.3,"1,817",Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2014,PA,13.3,"1,817",Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2014,PA,13.3,"1,817",Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2014,PA,13.3,"1,817",Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2014,PA,13.3,"1,817",Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2005,PA,11.1,"1,430",Pa,2021,13.9,1885,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2005,PA,11.1,"1,430",Pa,2020,12.6,1694,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2005,PA,11.1,"1,430",Pa,2019,14.1,1896,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2005,PA,11.1,"1,430",Pa,2018,14.9,2014,/nchs/pressroom/states/pennsylvania/pa.htm
Pa,2005,PA,11.1,"1,430",Pa,2017,15.0,"2,030",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2005,PA,11.1,"1,430",Pa,2016,14.7,"1,970",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2005,PA,11.1,"1,430",Pa,2015,14.0,"1,894",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2005,PA,11.1,"1,430",Pa,2014,13.3,"1,817",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Pa,2005,PA,11.1,"1,430",Pa,2005,11.1,"1,430",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
Ri,2021,RI,10.3,117,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2021,RI,10.3,117,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2021,RI,10.3,117,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2021,RI,10.3,117,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2021,RI,10.3,117,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2021,RI,10.3,117,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2021,RI,10.3,117,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2021,RI,10.3,117,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2021,RI,10.3,117,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2020,RI,8.5,94,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2020,RI,8.5,94,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2020,RI,8.5,94,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2020,RI,8.5,94,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2020,RI,8.5,94,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2020,RI,8.5,94,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2020,RI,8.5,94,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2020,RI,8.5,94,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2020,RI,8.5,94,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2019,RI,10.7,123,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2019,RI,10.7,123,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2019,RI,10.7,123,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2019,RI,10.7,123,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2019,RI,10.7,123,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2019,RI,10.7,123,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2019,RI,10.7,123,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2019,RI,10.7,123,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2019,RI,10.7,123,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2018,RI,9.5,106,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2018,RI,9.5,106,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2018,RI,9.5,106,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2018,RI,9.5,106,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2018,RI,9.5,106,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2018,RI,9.5,106,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2018,RI,9.5,106,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2018,RI,9.5,106,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2018,RI,9.5,106,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2017,RI,11.8,129,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2017,RI,11.8,129,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2017,RI,11.8,129,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2017,RI,11.8,129,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2017,RI,11.8,129,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2017,RI,11.8,129,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2017,RI,11.8,129,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2017,RI,11.8,129,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2017,RI,11.8,129,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2016,RI,11.2,126,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2016,RI,11.2,126,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2016,RI,11.2,126,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2016,RI,11.2,126,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2016,RI,11.2,126,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2016,RI,11.2,126,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2016,RI,11.2,126,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2016,RI,11.2,126,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2016,RI,11.2,126,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2015,RI,11.2,127,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2015,RI,11.2,127,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2015,RI,11.2,127,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2015,RI,11.2,127,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2015,RI,11.2,127,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2015,RI,11.2,127,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2015,RI,11.2,127,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2015,RI,11.2,127,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2015,RI,11.2,127,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2014,RI,10.1,113,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2014,RI,10.1,113,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2014,RI,10.1,113,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2014,RI,10.1,113,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2014,RI,10.1,113,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2014,RI,10.1,113,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2014,RI,10.1,113,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2014,RI,10.1,113,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2014,RI,10.1,113,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2005,RI,6.3,71,Ri,2021,10.3,117,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2005,RI,6.3,71,Ri,2020,8.5,94,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2005,RI,6.3,71,Ri,2019,10.7,123,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2005,RI,6.3,71,Ri,2018,9.5,106,/nchs/pressroom/states/rhodeisland/ri.htm
Ri,2005,RI,6.3,71,Ri,2017,11.8,129,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2005,RI,6.3,71,Ri,2016,11.2,126,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2005,RI,6.3,71,Ri,2015,11.2,127,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2005,RI,6.3,71,Ri,2014,10.1,113,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Ri,2005,RI,6.3,71,Ri,2005,6.3,71,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
Sc,2021,SC,15.2,802,Sc,2021,15.2,802,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2021,SC,15.2,802,Sc,2020,16.3,868,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2021,SC,15.2,802,Sc,2019,16.2,852,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2021,SC,15.2,802,Sc,2018,15.4,811,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2021,SC,15.2,802,Sc,2017,16.3,838,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2021,SC,15.2,802,Sc,2016,15.7,815,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2021,SC,15.2,802,Sc,2015,14.8,742,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2021,SC,15.2,802,Sc,2014,15.2,753,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2021,SC,15.2,802,Sc,2005,11.8,510,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2020,SC,16.3,868,Sc,2021,15.2,802,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2020,SC,16.3,868,Sc,2020,16.3,868,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2020,SC,16.3,868,Sc,2019,16.2,852,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2020,SC,16.3,868,Sc,2018,15.4,811,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2020,SC,16.3,868,Sc,2017,16.3,838,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2020,SC,16.3,868,Sc,2016,15.7,815,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2020,SC,16.3,868,Sc,2015,14.8,742,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2020,SC,16.3,868,Sc,2014,15.2,753,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2020,SC,16.3,868,Sc,2005,11.8,510,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2019,SC,16.2,852,Sc,2021,15.2,802,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2019,SC,16.2,852,Sc,2020,16.3,868,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2019,SC,16.2,852,Sc,2019,16.2,852,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2019,SC,16.2,852,Sc,2018,15.4,811,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2019,SC,16.2,852,Sc,2017,16.3,838,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2019,SC,16.2,852,Sc,2016,15.7,815,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2019,SC,16.2,852,Sc,2015,14.8,742,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2019,SC,16.2,852,Sc,2014,15.2,753,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2019,SC,16.2,852,Sc,2005,11.8,510,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2018,SC,15.4,811,Sc,2021,15.2,802,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2018,SC,15.4,811,Sc,2020,16.3,868,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2018,SC,15.4,811,Sc,2019,16.2,852,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2018,SC,15.4,811,Sc,2018,15.4,811,/nchs/pressroom/states/southcarolina/sc.htm
Sc,2018,SC,15.4,811,Sc,2017,16.3,838,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2018,SC,15.4,811,Sc,2016,15.7,815,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2018,SC,15.4,811,Sc,2015,14.8,742,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2018,SC,15.4,811,Sc,2014,15.2,753,/nchs/pressroom/states/southcarolina/southcarolina.htm
Sc,2018,SC,15.4,811,Sc,2005,11.8,510,/nchs/pressroom/states/southcarolina/southcarolina.htm
